claim_id,customer_id,incident_cause,claim_date,claim_area,police_report,claim_type,claim_amount,total_policy_claims,fraudulent,gender,DateOfBirth,State,Contact,Segment,Age,AgeCategory,Region
69278867,49078798,Natural causes,2018-02-02,Auto,No,Material only,1350.0,1,No,Male,1965-05-07,Vermont,168-931-2841,Gold,59,Adult,Northeast
49821811,17822772,Driver error,2018-03-14,Auto,Unknown,Injury only,33200.0,1,No,Male,1989-05-07,Oklahoma,428-196-6913,Platinum,35,Adult,South
34596802,94643289,Driver error,2018-03-14,Auto,No,Material and injury,45287.0,1,Yes,Male,1998-04-24,Alaska,317-612-1425,Silver,26,Adult,West
3366766,47535244,Natural causes,2018-06-10,Auto,No,Material only,2530.0,1,Yes,Female,1961-09-16,Tennessee,413-134-6842,Gold,62,Adult,South
18972174,70770204,Driver error,2018-04-17,Auto,Unknown,Injury only,28050.0,1,No,Female,1984-01-17,Connecticut,935-274-6725,Silver,40,Adult,Northeast
32084957,92171044,Driver error,2017-07-15,Auto,No,Material only,2277.0,1,Yes,Male,1964-07-24,Wisconsin,156-514-3516,Gold,60,Adult,Midwest
44626119,98218159,Other driver error,2017-12-10,Auto,No,Material only,2840.0,1,No,Female,1976-09-02,Pennsylvania,563-417-5261,Platinum,47,Adult,Northeast
18497939,24112592,Other driver error,2018-03-28,Auto,No,Material only,2130.0,1,No,Male,1980-06-11,Nevada,916-185-5697,Platinum,44,Adult,West
2031695,97053819,Other causes,2018-06-03,Auto,No,Material only,2070.0,1,No,Female,1997-05-06,North Carolina,243-295-1862,Gold,27,Adult,South
31272774,88484857,Other causes,2018-09-19,Auto,No,Material only,1900.0,1,No,Male,1960-05-21,Utah,189-845-2459,Silver,64,Senior,West
62487859,89965541,Driver error,2017-12-10,Auto,No,Material only,2810.0,1,No,Male,1967-06-19,Montana,359-678-4658,Silver,57,Adult,West
1374365,96431710,Crime,2017-08-24,Auto,No,Material and injury,24713.5,1,Yes,Female,1982-07-20,New Mexico,349-214-6872,Gold,42,Adult,West
33911305,13059025,Natural causes,2017-07-28,Auto,No,Material only,2220.0,1,No,Female,1999-08-28,Rhode Island,624-716-1427,Platinum,24,Youth,Northeast
3311108,49481916,Other causes,2018-09-19,Auto,No,Material only,12467.68137254902,2,Yes,Female,1996-03-28,South Carolina,734-137-4865,Silver,28,Adult,South
28520503,10956208,Natural causes,2018-02-02,Auto,No,Material only,1210.0,1,No,Male,1984-12-21,Arizona,194-786-8173,Gold,39,Adult,West
76387481,43059280,Natural causes,2017-06-25,Home,Yes,Material and injury,38970.0,1,No,Male,1994-12-16,Rhode Island,651-127-8152,Platinum,29,Adult,Northeast
92399694,92971195,Other driver error,2018-09-26,Home,No,Material only,1140.0,1,No,Male,1975-02-02,Delaware,892-173-4657,Gold,49,Adult,South
49171996,97578924,Other causes,2018-08-23,Home,No,Material only,2360.0,1,No,Male,1978-11-22,Colorado,654-176-5324,Platinum,45,Adult,West
33733739,81790039,Driver error,2017-03-22,Auto,No,Material and injury,19640.0,1,No,Female,1995-06-22,Hawaii,612-374-9851,Gold,29,Adult,West
27931854,36812323,Other driver error,2017-01-27,Auto,Yes,Material and injury,14170.0,1,No,Male,1960-01-24,North Dakota,237-257-3415,Silver,64,Senior,Midwest
86062955,63544225,Crime,2018-08-30,Auto,No,Material only,1100.0,1,No,Female,1999-03-30,Colorado,934-658-2318,Platinum,25,Youth,West
70068,4669941,Driver error,2017-11-06,Auto,Unknown,Injury only,29900.0,1,Yes,Male,1982-08-03,Alaska,761-462-3458,Platinum,41,Adult,West
77337624,64395359,Other causes,2017-05-22,Auto,Yes,Injury only,20970.0,1,No,Female,1994-09-08,California,968-896-9268,Silver,29,Adult,West
36457152,25634799,Driver error,2017-01-01,Auto,No,Material only,2900.0,2,No,Female,1974-11-04,Kansas,724-781-3692,Platinum,49,Adult,Midwest
67359535,31654316,Other driver error,2017-04-05,Home,Unknown,Material and injury,35800.0,3,No,Female,1981-07-12,Indiana,683-351-1463,Gold,43,Adult,Midwest
38907463,49499709,Driver error,2017-05-15,Auto,No,Material only,2130.0,2,No,Male,1977-10-05,Kansas,827-152-3125,Silver,46,Adult,Midwest
43384286,45415342,Other causes,2018-06-03,Auto,No,Material and injury,24080.0,1,No,Female,1996-03-12,Delaware,915-398-4596,Platinum,28,Adult,South
18696192,72734097,Driver error,2017-07-01,Auto,Yes,Material and injury,34590.0,1,No,Male,1960-03-16,Massachusetts,392-741-5178,Gold,64,Senior,Northeast
27981652,94707309,Crime,2017-02-17,Auto,No,Material only,1870.0,3,No,Female,1988-06-04,Massachusetts,835-123-6381,Gold,36,Adult,Northeast
34691767,84750181,Other driver error,2017-03-09,Home,No,Material only,2370.0,4,No,Female,1993-05-16,Alaska,419-431-6251,Platinum,31,Adult,West
47497964,58380749,Other driver error,2017-12-10,Auto,Yes,Injury only,26130.0,1,No,Female,1973-08-12,South Carolina,672-491-4529,Silver,50,Adult,South
6794881,42345842,Other causes,2017-12-24,Auto,Unknown,Material only,1150.0,1,Yes,Female,1975-01-21,New Hampshire,795-476-5347,Gold,49,Adult,Northeast
26044648,54103924,Driver error,2018-04-24,Auto,Unknown,Material and injury,23370.0,3,No,Male,1985-03-08,New Jersey,794-849-1953,Gold,39,Adult,Northeast
10605433,48099288,Other causes,2018-10-09,Auto,No,Material only,2090.0,1,No,Female,1987-02-24,Hawaii,918-942-6527,Gold,37,Adult,West
11113092,57896241,Driver error,2017-04-05,Auto,Unknown,Material and injury,30420.0,1,No,Male,1996-09-11,Vermont,678-356-9671,Silver,27,Adult,Northeast
83523623,70730377,Driver error,2018-03-14,Auto,No,Material only,2750.0,2,No,Female,1978-01-28,Colorado,835-781-6495,Gold,46,Adult,West
61143364,6125426,Other driver error,2018-01-13,Auto,No,Material only,12467.68137254902,1,No,Female,1998-04-23,Nebraska,317-978-1285,Silver,26,Adult,Midwest
71246528,48227009,Natural causes,2018-01-20,Auto,No,Material only,1570.0,1,No,Male,1990-01-22,Virginia,593-164-6714,Gold,34,Adult,South
66730599,86308184,Other driver error,2017-08-04,Auto,Yes,Material only,1110.0,1,No,Female,1990-05-25,West Virginia,613-849-3215,Platinum,34,Adult,South
94242984,69065193,Other driver error,2018-10-09,Auto,Unknown,Material and injury,36075.5,4,Yes,Female,1980-09-26,Montana,963-496-4127,Silver,43,Adult,West
95444389,79846638,Crime,2017-03-09,Auto,No,Material only,1260.0,1,No,Female,1969-09-17,Missouri,248-215-1346,Platinum,54,Adult,Midwest
47371265,38047917,Driver error,2017-12-17,Auto,Yes,Injury only,22440.0,1,No,Male,1985-08-18,Vermont,972-254-1352,Gold,38,Adult,Northeast
18736499,73611258,Other driver error,2017-08-11,Auto,No,Injury only,21620.0,1,No,Male,1995-03-08,West Virginia,246-752-9853,Gold,29,Adult,South
58956535,14696479,Other causes,2017-02-23,Auto,No,Material only,1540.0,1,No,Female,1991-07-07,Iowa,678-719-8217,Silver,33,Adult,Midwest
6683382,25166037,Other driver error,2017-04-12,Home,Unknown,Injury only,24610.0,1,No,Male,1999-10-28,Alabama,537-268-6189,Gold,24,Youth,South
50906515,1123356,Crime,2018-08-23,Auto,No,Material only,2507.0,5,Yes,Female,1960-07-29,Oregon,736-725-9481,Silver,64,Senior,West
71712774,97162684,Other causes,2017-08-18,Auto,Unknown,Material and injury,20769.0,1,Yes,Male,1994-05-19,West Virginia,874-957-9764,Silver,30,Adult,South
24181936,95055469,Crime,2017-08-18,Auto,No,Material only,2990.0,1,No,Female,1964-06-23,Mississippi,632-725-7146,Platinum,60,Adult,South
7575702,56985179,Driver error,2017-10-17,Auto,No,Material only,2967.0,4,Yes,Male,1974-05-14,Minnesota,894-163-7685,Platinum,50,Adult,Midwest
25993027,69039320,Driver error,2018-06-03,Auto,No,Material only,1780.0,1,No,Female,1975-09-16,New Hampshire,216-854-4563,Platinum,48,Adult,Northeast
22476290,84514444,Other causes,2017-07-08,Auto,No,Injury only,30840.0,5,No,Female,1982-06-26,Nevada,712-156-7298,Platinum,42,Adult,West
75954321,79953263,Other causes,2018-03-28,Auto,Yes,Injury only,32680.0,1,No,Male,1967-01-14,Idaho,685-954-6532,Platinum,57,Adult,West
50921792,15557396,Other causes,2017-10-17,Auto,Yes,Material and injury,12467.68137254902,3,No,Male,1975-11-03,Arkansas,915-247-7815,Gold,48,Adult,South
21915563,95002919,Natural causes,2018-06-30,Home,No,Material and injury,31110.0,1,No,Male,1964-04-15,Tennessee,128-196-6753,Platinum,60,Adult,South
75623323,7612094,Natural causes,2018-09-06,Auto,No,Material only,2771.5,1,Yes,Male,1983-08-26,Utah,145-734-4176,Gold,40,Adult,West
48509529,53260501,Natural causes,2017-03-02,Auto,No,Material only,1000.0,1,No,Female,1998-05-24,Oklahoma,624-125-7382,Silver,26,Adult,South
87476916,92072156,Natural causes,2018-09-12,Auto,Yes,Material only,2970.0,1,No,Female,1971-07-28,Delaware,186-419-2974,Silver,53,Adult,South
25416969,77570823,Natural causes,2017-06-25,Auto,No,Material only,2230.0,1,No,Female,1963-12-20,Alabama,846-573-6251,Platinum,60,Adult,South
24709692,69010101,Natural causes,2017-04-25,Auto,Unknown,Material only,3427.0,1,Yes,Female,1971-10-23,Arkansas,825-591-5293,Platinum,52,Adult,South
26773102,1223055,Natural causes,2017-10-31,Auto,Yes,Injury only,33490.0,3,No,Male,1995-06-02,California,726-984-2871,Platinum,29,Adult,West
92714664,9884792,Driver error,2017-09-14,Auto,Unknown,Injury only,29630.0,1,No,Male,1974-12-23,Georgia,764-745-3951,Silver,49,Adult,South
3502909,1144598,Driver error,2017-03-22,Auto,Unknown,Injury only,25010.0,1,No,Female,1980-04-27,Wyoming,571-397-1798,Platinum,44,Adult,West
26836009,59716520,Other causes,2017-11-27,Home,No,Material only,1020.0,1,No,Male,1986-08-05,Connecticut,348-546-2769,Silver,37,Adult,Northeast
43253975,59056552,Driver error,2018-06-30,Auto,Yes,Injury only,12467.68137254902,1,No,Female,1993-04-10,North Carolina,864-129-4829,Gold,31,Adult,South
9075822,25164999,Other driver error,2018-03-08,Auto,No,Material only,1909.0,1,Yes,Female,1993-10-25,Maryland,261-583-6387,Silver,30,Adult,South
34549771,70761779,Other causes,2017-08-24,Auto,Unknown,Injury only,14460.0,6,No,Female,1992-07-12,Alabama,932-146-8539,Silver,32,Adult,South
1756485,62934102,Other driver error,2018-05-21,Auto,Yes,Material and injury,39280.0,3,No,Female,1997-07-25,Oregon,518-352-6498,Silver,27,Adult,West
75847149,11472207,Natural causes,2017-12-30,Auto,Unknown,Material and injury,44367.0,1,Yes,Male,1961-04-19,Tennessee,217-817-4251,Gold,63,Adult,South
1624094,97856694,Natural causes,2017-03-02,Auto,Unknown,Material only,2392.0,1,Yes,Female,1991-11-14,Tennessee,639-694-8245,Gold,32,Adult,South
13132889,86818440,Other causes,2018-03-21,Auto,Unknown,Material and injury,31901.0,1,Yes,Male,1983-12-28,Washington,397-129-9435,Platinum,40,Adult,West
22577147,66433138,Driver error,2017-02-23,Auto,No,Material and injury,21447.5,2,Yes,Male,1978-06-27,Texas,752-617-3867,Gold,46,Adult,South
24589924,87806611,Other causes,2018-03-14,Auto,Unknown,Material only,2950.0,1,No,Female,1978-10-11,Maryland,276-785-5134,Silver,45,Adult,South
43099766,36252121,Driver error,2017-11-06,Auto,No,Injury only,22000.0,4,No,Female,1985-04-29,Indiana,127-359-1385,Gold,39,Adult,Midwest
85048276,19916012,Driver error,2017-01-14,Auto,No,Material only,1860.0,1,No,Female,1964-01-22,Kansas,417-426-7961,Silver,60,Adult,Midwest
43196799,79440308,Other causes,2017-05-22,Auto,Unknown,Material only,1620.0,1,No,Female,1997-03-11,Arkansas,623-328-4615,Gold,27,Adult,South
49818123,23116437,Other driver error,2017-01-21,Auto,No,Material only,12467.68137254902,1,No,Female,1965-06-06,Kentucky,625-325-1724,Silver,59,Adult,South
7292900,58957713,Other causes,2017-07-22,Auto,No,Material only,2806.0,1,Yes,Female,1962-06-22,Missouri,146-714-8675,Gold,62,Adult,Midwest
76290659,4798021,Other driver error,2018-05-01,Auto,No,Material only,1170.0,1,No,Male,1960-01-16,Florida,516-315-9143,Platinum,64,Senior,South
84441293,83441797,Other driver error,2018-05-07,Auto,No,Material only,1630.0,2,No,Male,1997-12-01,Illinois,489-528-1573,Silver,26,Adult,Midwest
12379231,30154531,Other causes,2017-10-04,Auto,No,Material only,3013.0,1,Yes,Male,1974-11-16,Massachusetts,482-654-2465,Platinum,49,Adult,Northeast
47755129,38117638,Other driver error,2017-02-03,Auto,No,Material only,2060.0,1,No,Female,1992-06-04,Massachusetts,175-527-2541,Silver,32,Adult,Northeast
30272514,12112711,Other driver error,2017-03-16,Auto,No,Material only,1276.5,1,Yes,Female,1997-05-15,California,795-234-3741,Platinum,27,Adult,West
86258669,4652602,Other causes,2018-08-16,Auto,No,Material only,1320.0,1,No,Female,1978-10-03,Pennsylvania,128-371-7892,Gold,45,Adult,Northeast
95320599,45187280,Other causes,2017-08-11,Auto,Yes,Injury only,33030.0,2,No,Female,1996-04-04,North Dakota,325-842-5629,Gold,28,Adult,Midwest
59321838,77930023,Driver error,2017-07-01,Auto,No,Material only,12467.68137254902,1,Yes,Male,1982-09-27,Georgia,967-682-2918,Silver,41,Adult,South
72555621,58934617,Other causes,2018-09-19,Auto,Yes,Injury only,27002.0,3,Yes,Male,1990-04-01,California,157-896-3619,Platinum,34,Adult,West
83266482,41182960,Other causes,2018-07-27,Home,No,Material only,2060.0,1,No,Male,1970-05-31,California,865-345-1634,Gold,54,Adult,West
88595857,64488618,Driver error,2017-10-17,Auto,Yes,Material only,1630.0,1,No,Male,1974-02-28,Rhode Island,967-894-1953,Silver,50,Adult,Northeast
76745084,59793026,Other driver error,2017-09-07,Auto,Yes,Material and injury,40210.0,1,No,Male,1966-12-09,Maine,231-719-3629,Gold,57,Adult,Northeast
16468239,86621072,Other causes,2018-07-20,Auto,No,Material only,1173.0,1,Yes,Female,1967-09-17,Arkansas,194-254-6572,Platinum,56,Adult,South
51476665,47250458,Driver error,2017-12-30,Auto,No,Material only,1630.0,2,No,Female,1988-08-26,Vermont,157-132-6489,Platinum,35,Adult,Northeast
45642452,35163792,Other causes,2018-07-20,Auto,Yes,Material and injury,20080.0,2,No,Female,1994-05-22,Colorado,371-423-2618,Platinum,30,Adult,West
72815943,93871952,Other driver error,2018-07-20,Auto,Yes,Material and injury,16880.0,3,No,Male,1993-09-01,North Carolina,582-426-1238,Platinum,30,Adult,South
99281527,32464636,Driver error,2017-10-31,Auto,No,Material only,2323.0,1,Yes,Female,1988-08-25,Delaware,862-247-1496,Gold,35,Adult,South
14638010,7583158,Other driver error,2017-03-16,Auto,Yes,Injury only,19820.0,1,No,Female,1997-03-20,Montana,481-519-7921,Gold,27,Adult,West
8962657,80670612,Other driver error,2018-04-10,Auto,Unknown,Injury only,20630.0,5,No,Female,1994-07-12,Ohio,549-586-9146,Gold,30,Adult,Midwest
58488479,21840201,Driver error,2018-02-09,Auto,Yes,Material only,1510.0,1,No,Female,1991-01-21,Kentucky,281-146-5627,Platinum,33,Adult,South
40759519,29130403,Driver error,2018-10-03,Auto,No,Material only,12467.68137254902,1,Yes,Male,1998-12-27,Vermont,457-421-1976,Silver,25,Youth,Northeast
32110693,89806715,Crime,2018-08-30,Auto,Unknown,Material only,1710.0,1,No,Female,1960-10-26,Iowa,157-529-5243,Silver,63,Adult,Midwest
93285588,56016139,Natural causes,2018-04-04,Auto,Unknown,Material only,2219.5,1,Yes,Male,1970-03-10,Wisconsin,346-389-9324,Platinum,54,Adult,Midwest
88210615,20028241,Driver error,2017-05-29,Auto,No,Material only,2940.0,1,No,Male,1990-09-19,Massachusetts,762-628-3261,Platinum,33,Adult,Northeast
84019240,98341654,Crime,2017-12-03,Auto,Unknown,Material only,2370.0,1,No,Male,1997-12-16,New Hampshire,375-624-6749,Platinum,26,Adult,Northeast
21491548,44643917,Other driver error,2018-09-06,Auto,Yes,Material and injury,41320.0,1,No,Male,1968-12-19,Washington,278-698-5972,Gold,55,Adult,West
45568058,76185878,Driver error,2017-11-27,Auto,No,Material only,3231.5,1,Yes,Male,1994-01-27,North Carolina,463-812-2598,Gold,30,Adult,South
63762170,18665169,Other causes,2017-07-22,Auto,No,Injury only,37500.0,2,No,Female,1972-02-24,Maryland,429-825-9486,Gold,52,Adult,South
28889442,17177153,Other causes,2017-09-20,Auto,Unknown,Material only,2670.0,1,No,Female,1985-10-03,Hawaii,951-927-8617,Platinum,38,Adult,West
61678713,84736739,Other driver error,2017-12-03,Auto,Yes,Material and injury,35800.0,1,No,Male,1994-02-27,Nebraska,948-947-1695,Gold,30,Adult,Midwest
6234135,20110599,Other causes,2017-04-05,Auto,Unknown,Material only,2050.0,1,No,Female,1987-04-22,South Dakota,163-459-7846,Silver,37,Adult,Midwest
37251197,15635627,Other causes,2018-08-10,Auto,Yes,Material only,12467.68137254902,1,No,Male,1997-03-16,Oklahoma,417-531-1953,Silver,27,Adult,South
95057151,3374112,Natural causes,2018-03-01,Auto,Yes,Material and injury,25580.0,1,No,Female,1960-11-11,Michigan,213-968-4851,Platinum,63,Adult,Midwest
16011067,78415715,Natural causes,2017-10-10,Auto,Unknown,Material and injury,39370.0,1,No,Female,1978-07-28,Ohio,381-591-8265,Platinum,46,Adult,Midwest
63446024,83080037,Driver error,2018-01-13,Auto,Unknown,Injury only,17250.0,1,No,Male,1982-06-16,Massachusetts,965-968-1539,Silver,42,Adult,Northeast
61885878,74017955,Driver error,2017-12-30,Auto,Unknown,Material only,2090.0,1,No,Male,1970-12-09,Colorado,582-859-4869,Gold,53,Adult,West
59248480,33372791,Other causes,2017-06-18,Auto,No,Material only,2430.0,1,No,Male,1965-03-27,North Carolina,642-328-5489,Gold,59,Adult,South
11123788,48874104,Natural causes,2017-01-14,Auto,No,Material only,1700.0,1,No,Male,1980-12-05,Georgia,638-891-6419,Silver,43,Adult,South
45511318,61822144,Driver error,2017-08-11,Auto,Unknown,Material only,12467.68137254902,1,No,Male,1998-05-21,Louisiana,184-816-8412,Silver,26,Adult,South
23742797,95418320,Driver error,2018-08-30,Auto,No,Material only,2820.0,1,No,Male,1988-08-01,Indiana,324-817-2436,Silver,36,Adult,Midwest
59407693,26450621,Natural causes,2018-05-21,Auto,No,Material only,2960.0,1,No,Female,1987-02-14,Florida,579-358-6391,Silver,37,Adult,South
46459799,64622520,Natural causes,2017-11-27,Auto,No,Material only,2170.0,3,No,Female,1985-05-03,Montana,624-571-5793,Gold,39,Adult,West
92089192,32521691,Driver error,2018-10-16,Auto,No,Material only,2320.0,4,No,Female,1986-01-07,Maine,326-536-6253,Platinum,38,Adult,Northeast
28708429,39444603,Driver error,2017-12-03,Auto,No,Material only,2320.0,1,No,Female,1969-04-12,Tennessee,431-425-7815,Platinum,55,Adult,South
75363718,48960366,Driver error,2018-04-04,Auto,No,Material and injury,31450.0,1,No,Male,1964-08-09,North Carolina,528-576-2918,Platinum,59,Adult,South
15267466,80701300,Other causes,2018-09-06,Auto,Yes,Material only,1150.0,2,Yes,Female,1994-07-28,Mississippi,593-423-4839,Silver,30,Adult,South
38645590,13275896,Natural causes,2017-08-04,Auto,No,Material and injury,23450.0,1,No,Male,1969-02-18,Nevada,659-459-7463,Platinum,55,Adult,West
27334507,62816998,Other driver error,2017-05-02,Auto,No,Injury only,13710.0,2,No,Male,1960-12-22,Alabama,941-923-5623,Silver,63,Adult,South
85427127,85700566,Other causes,2018-01-13,Auto,Unknown,Material and injury,16100.0,1,No,Male,1968-08-17,Delaware,289-394-4517,Gold,55,Adult,South
9552601,81138909,Other causes,2017-03-22,Auto,Unknown,Material only,2580.0,1,No,Male,1989-08-09,New York,163-876-9473,Silver,34,Adult,Northeast
5182265,31115028,Other driver error,2018-03-28,Auto,Unknown,Material only,2600.0,1,No,Female,1965-10-16,Nebraska,321-243-9564,Silver,58,Adult,Midwest
27490821,59843845,Driver error,2018-10-03,Auto,No,Material and injury,25730.0,2,No,Female,1992-11-14,Louisiana,657-637-9325,Platinum,31,Adult,South
39605405,75471235,Natural causes,2018-08-10,Auto,No,Material and injury,40540.0,1,No,Male,1991-07-23,Colorado,942-659-6475,Gold,33,Adult,West
5425811,37365245,Natural causes,2017-01-14,Auto,No,Material only,1500.0,2,No,Male,1972-04-24,North Dakota,278-968-4875,Silver,52,Adult,Midwest
91660260,30886292,Other driver error,2017-08-24,Auto,Unknown,Material only,2950.0,1,No,Male,1974-05-13,Pennsylvania,179-142-9184,Silver,50,Adult,Northeast
30877914,20094340,Natural causes,2017-09-07,Auto,No,Material only,1060.0,1,No,Male,1966-06-05,Wyoming,497-752-5396,Silver,58,Adult,West
8981804,40948894,Other driver error,2017-08-24,Auto,Yes,Injury only,37170.0,1,No,Female,1973-07-16,Utah,239-839-2365,Gold,51,Adult,West
18428326,59903277,Other causes,2017-03-29,Auto,No,Material only,2185.0,2,Yes,Male,1996-05-19,Oklahoma,634-697-8673,Gold,28,Adult,South
80956687,4412055,Other causes,2018-06-30,Auto,Unknown,Material and injury,37869.5,4,Yes,Female,1964-05-28,Alaska,576-276-4931,Gold,60,Adult,West
81516433,63302691,Crime,2018-05-21,Auto,No,Material only,1820.0,1,No,Female,1978-02-27,Wisconsin,496-493-1743,Gold,46,Adult,Midwest
50068652,69473158,Driver error,2018-08-30,Auto,No,Material only,2070.0,1,No,Male,1989-02-23,Washington,962-461-7829,Gold,35,Adult,West
58428742,30943507,Driver error,2018-05-21,Auto,No,Material and injury,16040.0,1,No,Female,1975-12-27,Missouri,184-859-7185,Silver,48,Adult,Midwest
78382955,88072232,Other driver error,2017-06-04,Auto,Yes,Material and injury,27310.0,3,No,Male,1983-06-05,Arizona,932-518-9524,Gold,41,Adult,West
49401942,17859000,Crime,2017-02-10,Auto,No,Material only,2550.0,1,No,Female,1979-04-05,Iowa,732-758-2761,Gold,45,Adult,Midwest
69139904,44758258,Driver error,2017-06-18,Auto,Unknown,Material and injury,27910.0,1,No,Female,1985-11-14,New Jersey,789-241-7938,Silver,38,Adult,Northeast
43043339,59389375,Other causes,2017-12-17,Auto,Yes,Injury only,29480.0,3,No,Male,1988-11-03,Virginia,985-924-8693,Gold,35,Adult,South
11023718,56357617,Natural causes,2018-04-04,Auto,Unknown,Material only,1300.0,1,No,Male,1994-12-03,Hawaii,479-834-2685,Gold,29,Adult,West
76743826,82034436,Other causes,2017-12-24,Auto,No,Injury only,37630.0,1,No,Female,1973-06-10,New Hampshire,612-831-3179,Gold,51,Adult,Northeast
50964521,85532819,Driver error,2017-11-06,Auto,Yes,Material and injury,25950.0,3,No,Male,1979-05-09,New York,452-524-8423,Silver,45,Adult,Northeast
73283463,23741962,Other causes,2018-08-16,Auto,Unknown,Material and injury,27240.0,1,No,Female,1968-08-06,New Jersey,493-483-5418,Silver,55,Adult,Northeast
64388927,96543848,Other driver error,2017-08-31,Auto,No,Injury only,30340.0,1,No,Male,1965-12-07,West Virginia,341-659-5319,Gold,58,Adult,South
81102722,91135917,Other driver error,2018-09-12,Auto,No,Material only,2710.0,1,No,Male,1986-08-15,Nevada,697-129-2549,Platinum,37,Adult,West
35782742,524545,Other driver error,2018-07-27,Auto,No,Injury only,35250.0,3,No,Female,1980-08-10,North Carolina,798-862-5398,Gold,43,Adult,South
75276533,89479887,Driver error,2017-03-09,Home,Yes,Injury only,38890.0,2,No,Male,1996-02-26,Missouri,527-156-6825,Platinum,28,Adult,Midwest
42320818,73495163,Driver error,2017-12-03,Auto,Yes,Material and injury,22570.0,1,No,Male,1974-12-30,New York,852-943-3847,Platinum,49,Adult,Northeast
60904940,49889657,Natural causes,2018-05-01,Auto,Unknown,Material only,1140.0,1,No,Male,1975-08-21,Nebraska,528-923-7546,Silver,48,Adult,Midwest
32944599,96931053,Other causes,2018-06-23,Home,Yes,Injury only,38120.0,1,No,Female,1997-01-26,Nevada,958-657-4621,Gold,27,Adult,West
4881066,1300972,Crime,2018-03-21,Home,No,Material only,2369.0,1,Yes,Female,1966-06-08,Idaho,378-587-1687,Platinum,58,Adult,West
96406656,83887508,Crime,2017-11-06,Auto,No,Material only,12467.68137254902,3,Yes,Female,1969-06-07,Idaho,965-541-7429,Gold,55,Adult,West
89967218,53897607,Other causes,2017-03-02,Auto,Unknown,Material only,1200.0,1,No,Female,1975-08-31,Colorado,975-825-8352,Gold,48,Adult,West
63627029,92392817,Other driver error,2017-12-24,Auto,Unknown,Material only,2081.5,1,Yes,Female,1988-02-09,Maine,269-614-8632,Gold,36,Adult,Northeast
75778891,75086914,Other causes,2018-04-10,Auto,No,Material only,1050.0,1,No,Male,1965-11-18,Louisiana,123-389-3254,Platinum,58,Adult,South
88804995,27868943,Other driver error,2017-11-27,Auto,No,Material only,2550.0,2,No,Female,1980-09-11,Indiana,951-875-3657,Platinum,43,Adult,Midwest
73841606,42238302,Driver error,2017-11-13,Auto,Unknown,Material only,2590.0,2,No,Male,1993-09-12,New York,764-365-5234,Platinum,30,Adult,Northeast
49124611,83882449,Driver error,2017-09-20,Home,Yes,Material only,1644.5,1,Yes,Male,1992-01-31,Arkansas,361-389-8923,Platinum,32,Adult,South
40460618,53191091,Crime,2017-03-22,Auto,Unknown,Material only,1265.0,1,Yes,Male,1965-03-26,Maryland,592-942-4216,Silver,59,Adult,South
64046224,55836042,Driver error,2018-03-08,Home,No,Material only,1863.0,1,Yes,Male,1983-05-17,Arkansas,687-713-6528,Silver,41,Adult,South
9124181,19796899,Other driver error,2018-04-04,Auto,Yes,Material and injury,24667.5,1,Yes,Female,1975-12-17,Texas,725-873-8239,Gold,48,Adult,South
42019165,42014103,Driver error,2017-12-30,Home,No,Material only,2288.5,4,Yes,Male,1999-02-06,Mississippi,561-657-4953,Gold,25,Youth,South
57175639,66632396,Driver error,2017-08-11,Auto,No,Material only,1810.0,1,No,Female,1961-02-13,Missouri,247-859-1298,Silver,63,Adult,Midwest
56413364,34778857,Driver error,2017-04-25,Auto,Unknown,Material and injury,30015.0,1,Yes,Male,1975-08-10,Tennessee,643-645-8493,Gold,48,Adult,South
4257735,28437868,Other driver error,2018-09-26,Auto,No,Material only,1300.0,1,No,Female,1968-01-31,New York,398-185-7936,Platinum,56,Adult,Northeast
98954915,85641672,Crime,2018-03-14,Auto,No,Material only,1860.0,1,No,Male,1979-11-09,Pennsylvania,512-318-6489,Platinum,44,Adult,Northeast
49758082,86985239,Driver error,2017-06-18,Auto,No,Material and injury,40880.0,1,No,Male,1969-09-04,Nevada,194-354-9283,Gold,54,Adult,West
2434059,19409471,Other driver error,2017-06-18,Auto,No,Material only,1550.0,1,No,Male,1963-11-07,Arkansas,215-978-4689,Silver,60,Adult,South
70156112,98537509,Driver error,2018-06-03,Auto,Unknown,Material and injury,20033.0,3,Yes,Female,1989-09-10,New Jersey,342-312-9723,Gold,34,Adult,Northeast
25838638,36871042,Other causes,2017-04-25,Auto,No,Material and injury,20230.0,1,No,Male,1999-02-20,Rhode Island,428-836-7356,Gold,25,Youth,Northeast
16726169,62206180,Driver error,2018-06-17,Auto,No,Material only,1670.0,2,No,Male,1967-12-09,North Carolina,914-173-2839,Silver,56,Adult,South
74582054,6448629,Other causes,2018-04-17,Auto,Unknown,Material only,2714.0,1,Yes,Female,1984-10-23,South Dakota,532-279-9851,Gold,39,Adult,Midwest
78146904,30197131,Other driver error,2018-06-17,Auto,No,Injury only,19297.0,1,Yes,Female,1973-11-23,Montana,518-765-8532,Gold,50,Adult,West
95997859,7988398,Driver error,2017-07-22,Auto,Unknown,Injury only,14720.0,1,No,Male,1976-09-12,Pennsylvania,459-421-4897,Gold,47,Adult,Northeast
37688454,13687085,Driver error,2018-01-13,Auto,Unknown,Injury only,16760.0,1,No,Male,1997-11-18,Delaware,137-146-7356,Platinum,26,Adult,South
